Gemeente,NIS-code,Centrumstad?,Indicator,Herkomst,Jaar,Aantal personen van 0 tot en met 59 jaar dat leeft in een gezin met zeer lage werkintensiteit naar herkomst,Aantal inwoners van 0 tot en met 59 jaar naar herkomst (KSZ-cijfers),Procent
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,50,555,0.0901
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,175,1133,0.1545
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2015,114,609,0.1872
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2015,4,133,0.0301
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2015,12,82,0.1463
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2015,49,442,0.1109
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,25,237,0.1055
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2015,21,185,0.1135
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,390,8050,0.0484
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,37,570,0.0649
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,184,1216,0.1513
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2016,118,654,0.1804
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2016,4,159,0.0252
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2016,5,88,0.0568
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2016,61,474,0.1287
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,18,240,0.075
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2016,15,171,0.0877
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,308,7942,0.0388
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,54,621,0.087
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,206,1254,0.1643
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2017,130,670,0.194
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2017,12,185,0.0649
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2017,18,88,0.2045
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2017,58,496,0.1169
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,26,238,0.1092
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2017,16,198,0.0808
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,319,7871,0.0405
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,48,693,0.0693
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,168,1301,0.1291
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2018,95,681,0.1395
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2018,6,233,0.0258
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2018,16,100,0.16
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2018,57,520,0.1096
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,28,241,0.1162
Affligem,23105,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2018,14,219,0.0639
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,1377,19232,0.0716
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,83,872,0.0952
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,91,570,0.1596
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2009,50,366,0.1366
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2009,32,224,0.1429
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2009,19,90,0.2111
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2009,22,114,0.193
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,40,477,0.0839
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2009,11,171,0.0643
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,1437,19207,0.0748
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,91,879,0.1035
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,105,668,0.1572
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2010,65,407,0.1597
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2010,28,227,0.1233
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2010,22,124,0.1774
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2010,18,137,0.1314
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,43,480,0.0896
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2010,20,172,0.1163
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,1436,19155,0.075
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,120,939,0.1278
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,133,756,0.1759
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2011,92,457,0.2013
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2011,49,265,0.1849
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2011,20,144,0.1389
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2011,21,155,0.1355
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,43,483,0.089
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2011,28,191,0.1466
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,1455,19037,0.0764
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,109,989,0.1102
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,132,845,0.1562
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2012,72,492,0.1463
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2012,30,300,0.1
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2012,38,174,0.2184
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2012,22,179,0.1229
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,48,489,0.0982
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2012,31,200,0.155
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,1461,18979,0.077
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,126,1038,0.1214
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,165,914,0.1805
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2013,105,570,0.1842
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2013,45,335,0.1343
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2013,33,162,0.2037
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2013,27,182,0.1484
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,53,502,0.1056
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2013,28,201,0.1393
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,1524,18878,0.0807
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,122,1050,0.1162
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,169,999,0.1692
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2014,117,644,0.1817
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2014,46,351,0.1311
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2014,28,168,0.1667
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2014,24,187,0.1283
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,50,512,0.0977
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2014,26,187,0.139
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,1525,18823,0.081
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,125,1103,0.1133
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,190,1101,0.1726
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2015,113,697,0.1621
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2015,42,374,0.1123
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2015,45,197,0.2284
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2015,32,207,0.1546
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,60,540,0.1111
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2015,23,189,0.1217
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,1474,18771,0.0785
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,117,1189,0.0984
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,191,1131,0.1689
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2016,111,721,0.154
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2016,38,434,0.0876
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2016,38,200,0.19
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2016,42,210,0.2
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,56,571,0.0981
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2016,23,184,0.125
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,1406,18562,0.0757
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,111,1285,0.0864
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,215,1210,0.1777
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2017,148,788,0.1878
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2017,29,473,0.0613
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2017,33,193,0.171
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2017,34,229,0.1485
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,62,604,0.1026
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2017,20,208,0.0962
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,1324,18445,0.0718
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,110,1338,0.0822
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,297,1401,0.212
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2018,216,929,0.2325
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2018,30,506,0.0593
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2018,33,207,0.1594
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2018,48,265,0.1811
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,59,614,0.0961
Aarschot,24001,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2018,21,218,0.0963
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,383,7107,0.0539
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,20,219,0.0913
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,15,118,0.1271
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2009,6,93,0.0645
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2009,4,12,0.3333
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2009,5,13,0.3846
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,17,118,0.1441
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,399,7116,0.0561
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,18,246,0.0732
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,16,136,0.1176
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2010,11,104,0.1058
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,14,123,0.1138
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2010,4,73,0.0548
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,385,7067,0.0545
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,16,250,0.064
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,38,160,0.2375
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2011,16,111,0.1441
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2011,8,24,0.3333
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2011,14,25,0.56
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,10,116,0.0862
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2011,6,75,0.08
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,403,7077,0.0569
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,14,280,0.05
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,37,191,0.1937
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2012,16,133,0.1203
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2012,10,29,0.3448
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2012,11,29,0.3793
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,7,135,0.0519
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2012,6,79,0.0759
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,396,6992,0.0566
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,19,282,0.0674
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,30,199,0.1508
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2013,14,149,0.094
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2013,8,20,0.4
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2013,8,30,0.2667
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,12,131,0.0916
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2013,4,79,0.0506
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,409,6981,0.0586
Begijnendijk,24007,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,17,285,0.0596
