Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Herkomst,Geslacht,Aantal werkzoekenden,Totale beroepsbevolking,Procent
Torhout,31033,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,EU,Mannen,12,240,0.05
Torhout,31033,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,Niet-EU,Mannen,17,157,0.10828
Torhout,31033,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,Niet-EU,Vrouwen,10,131,0.0763359
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,België,Mannen,92,5536,0.0166185
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,België,Vrouwen,190,4693,0.0404858
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,België,Mannen,139,5469,0.025416
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,België,Vrouwen,193,4710,0.0409766
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,België,Mannen,119,5437,0.0218871
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,België,Vrouwen,186,4756,0.0391085
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,België,Mannen,99,5389,0.0183708
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,België,Vrouwen,167,4730,0.0353066
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,België,Mannen,112,5354,0.0209189
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,België,Vrouwen,152,4698,0.0323542
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,Niet-EU,Mannen,11,70,0.157143
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,België,Mannen,137,5387,0.0254316
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,België,Vrouwen,149,4748,0.0313816
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,EU,Mannen,11,144,0.0763889
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,België,Mannen,135,5281,0.0255633
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,België,Vrouwen,146,4767,0.0306272
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,EU,Mannen,11,163,0.0674847
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,België,Mannen,126,5248,0.0240091
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,België,Vrouwen,110,4823,0.0228074
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,België,Mannen,86,5244,0.0163997
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,België,Vrouwen,114,4868,0.0234182
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,België,Mannen,70,5322,0.013153
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,België,Vrouwen,85,4906,0.0173257
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,EU,Mannen,10,189,0.0529101
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,België,Mannen,68,5367,0.01267
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,België,Vrouwen,90,4988,0.0180433
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,België,Mannen,68,5388,0.0126206
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,België,Vrouwen,68,5016,0.0135566
Zedelgem,31040,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,EU,Mannen,11,198,0.0555556
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,België,Mannen,10,750,0.0133333
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,België,Vrouwen,21,606,0.0346535
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,België,Mannen,18,726,0.0247934
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,België,Vrouwen,29,621,0.0466989
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,België,Mannen,20,737,0.027137
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,België,Vrouwen,25,607,0.0411862
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,België,Mannen,13,715,0.0181818
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,België,Vrouwen,18,608,0.0296053
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,België,Mannen,12,706,0.0169972
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,België,Vrouwen,21,602,0.0348837
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,België,Mannen,13,706,0.0184136
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,België,Vrouwen,31,582,0.0532646
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,België,Mannen,18,695,0.0258993
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,België,Vrouwen,22,581,0.0378657
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,België,Mannen,12,677,0.0177253
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,België,Vrouwen,18,582,0.0309278
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,België,Mannen,11,679,0.0162003
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,België,Vrouwen,20,596,0.033557
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,België,Mannen,10,678,0.0147493
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,België,Vrouwen,14,578,0.0242215
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,België,Mannen,13,651,0.0199693
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,België,Vrouwen,13,583,0.0222985
Zuienkerke,31042,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,België,Vrouwen,10,577,0.017331
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Andere landen                                     ,Mannen,14,132,0.106061
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,België,Mannen,298,6656,0.0447716
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,België,Vrouwen,300,5480,0.0547445
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,EU,Mannen,26,501,0.0518962
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,EU,Vrouwen,31,381,0.0813648
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Niet-EU,Mannen,25,245,0.102041
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Niet-EU,Vrouwen,18,220,0.0818182
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Turkije en Maghreb                                ,Mannen,10,91,0.10989
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Turkije en Maghreb                                ,Vrouwen,10,71,0.140845
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,West- en Noord-EU15,Mannen,17,349,0.0487106
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,West- en Noord-EU15,Vrouwen,22,253,0.0869565
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Andere landen                                     ,Mannen,14,150,0.0933333
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Andere landen                                     ,Vrouwen,11,119,0.092437
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,België,Mannen,322,6552,0.0491453
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,België,Vrouwen,329,5446,0.0604113
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,EU,Mannen,26,492,0.0528455
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,EU,Vrouwen,29,417,0.0695444
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Niet-EU,Mannen,26,265,0.0981132
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Niet-EU,Vrouwen,22,204,0.107843
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Turkije en Maghreb                                ,Mannen,10,91,0.10989
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Turkije en Maghreb                                ,Vrouwen,10,60,0.166667
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,West- en Noord-EU15,Mannen,18,332,0.0542169
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,West- en Noord-EU15,Vrouwen,22,266,0.0827068
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,Andere landen                                     ,Mannen,10,169,0.0591716
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,Andere landen                                     ,Vrouwen,12,129,0.0930233
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,België,Mannen,332,6490,0.0511556
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,België,Vrouwen,293,5446,0.053801
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,EU,Mannen,27,531,0.0508475
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,EU,Vrouwen,24,448,0.0535714
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,Niet-EU,Mannen,20,297,0.0673401
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,Niet-EU,Vrouwen,23,232,0.0991379
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,Turkije en Maghreb                                ,Vrouwen,10,73,0.136986
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,West- en Noord-EU15,Mannen,16,334,0.0479042
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,West- en Noord-EU15,Vrouwen,18,266,0.0676692
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,Andere landen                                     ,Mannen,19,195,0.0974359
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,Andere landen                                     ,Vrouwen,10,140,0.0714286
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,België,Mannen,303,6388,0.0474327
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,België,Vrouwen,260,5338,0.0487074
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,EU,Mannen,31,576,0.0538194
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,EU,Vrouwen,26,473,0.0549683
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,Niet-EU,Mannen,31,344,0.0901163
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,Niet-EU,Vrouwen,25,252,0.0992063
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,Turkije en Maghreb                                ,Mannen,11,117,0.0940171
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,Turkije en Maghreb                                ,Vrouwen,12,75,0.16
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,West- en Noord-EU15,Mannen,17,340,0.05
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,West- en Noord-EU15,Vrouwen,23,261,0.0881226
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,Andere landen                                     ,Mannen,14,183,0.0765027
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,Andere landen                                     ,Vrouwen,13,153,0.0849673
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,België,Mannen,273,6214,0.0439331
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,België,Vrouwen,234,5221,0.044819
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,EU,Mannen,34,614,0.0553746
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,EU,Vrouwen,30,495,0.0606061
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,Niet-EU,Mannen,32,334,0.0958084
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,Niet-EU,Vrouwen,26,265,0.0981132
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,Turkije en Maghreb                                ,Mannen,15,118,0.127119
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,Turkije en Maghreb                                ,Vrouwen,11,75,0.146667
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,West- en Noord-EU15,Mannen,19,328,0.0579268
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,West- en Noord-EU15,Vrouwen,20,257,0.077821
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,Zuid-EU15,Mannen,11,125,0.088
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,Andere landen                                     ,Mannen,24,201,0.119403
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,Andere landen                                     ,Vrouwen,14,167,0.0838323
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,België,Mannen,307,6067,0.0506016
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,België,Vrouwen,264,5133,0.0514319
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,EU,Mannen,32,622,0.0514469
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,EU,Vrouwen,27,506,0.0533597
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,Niet-EU,Mannen,49,352,0.139205
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,Niet-EU,Vrouwen,31,289,0.107266
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,Turkije en Maghreb                                ,Mannen,21,115,0.182609
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,Turkije en Maghreb                                ,Vrouwen,13,83,0.156627
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,West- en Noord-EU15,Mannen,17,339,0.0501475
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,West- en Noord-EU15,Vrouwen,20,254,0.0787402
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,Andere landen                                     ,Mannen,25,215,0.116279
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,Andere landen                                     ,Vrouwen,19,173,0.109827
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,België,Mannen,312,5897,0.0529083
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,België,Vrouwen,262,5103,0.0513423
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,EU,Mannen,40,621,0.0644122
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,EU,Vrouwen,30,562,0.0533808
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,Niet-EU,Mannen,48,376,0.12766
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,Niet-EU,Vrouwen,39,311,0.125402
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,Turkije en Maghreb                                ,Mannen,19,122,0.155738
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,Turkije en Maghreb                                ,Vrouwen,15,89,0.168539
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,West- en Noord-EU15,Mannen,24,324,0.0740741
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,West- en Noord-EU15,Vrouwen,21,266,0.0789474
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,Andere landen                                     ,Mannen,24,224,0.107143
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,Andere landen                                     ,Vrouwen,17,185,0.0918919
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,België,Mannen,305,5794,0.0526407
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,België,Vrouwen,219,5037,0.0434783
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,EU,Mannen,36,641,0.0561622
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,EU,Vrouwen,25,595,0.0420168
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,Niet-EU,Mannen,45,395,0.113924
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,Niet-EU,Vrouwen,39,327,0.119266
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,Turkije en Maghreb                                ,Mannen,17,129,0.131783
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,Turkije en Maghreb                                ,Vrouwen,17,99,0.171717
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,West- en Noord-EU15,Mannen,22,319,0.0689655
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,West- en Noord-EU15,Vrouwen,13,264,0.0492424
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,Andere landen                                     ,Mannen,29,239,0.121339
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,Andere landen                                     ,Vrouwen,17,202,0.0841584
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,België,Mannen,288,5745,0.0501305
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,België,Vrouwen,201,5045,0.0398414
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,EU,Mannen,30,684,0.0438596
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,EU,Vrouwen,24,632,0.0379747
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,Niet-EU,Mannen,44,397,0.110831
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,Niet-EU,Vrouwen,39,360,0.108333
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,Turkije en Maghreb                                ,Mannen,12,118,0.101695
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,Turkije en Maghreb                                ,Vrouwen,20,104,0.192308
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,West- en Noord-EU15,Mannen,21,305,0.0688525
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,West- en Noord-EU15,Vrouwen,16,277,0.0577617
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,Andere landen                                     ,Mannen,29,254,0.114173
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,Andere landen                                     ,Vrouwen,18,199,0.0904523
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,België,Mannen,277,5679,0.0487762
Knokke-Heist,31043,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,België,Vrouwen,195,4990,0.0390782
