Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal personen met een (equivalent) leefloon naar herkomst,"Aantal inwoners naar herkomst 
(KSZ-cijfers)",Procent
Geraardsbergen,41018,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,172,2848,0.0604
Geraardsbergen,41018,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,8,626,0.0128
Geraardsbergen,41018,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,West- en Noord-EU15,7,749,0.0093
Geraardsbergen,41018,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Zuid-EU15,6,372,0.0161
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen,9,236,0.0381
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,23,16880,0.0014
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,4,69,0.058
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,13,374,0.0348
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,5,244,0.0205
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,31,16866,0.0018
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,5,65,0.0769
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,12,396,0.0303
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,6,277,0.0217
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,25,16777,0.0015
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,9,447,0.0201
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,4,301,0.0133
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,23,16748,0.0014
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,4,74,0.0541
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,8,467,0.0171
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,7,342,0.0205
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,27,16742,0.0016
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,5,80,0.0625
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,12,531,0.0226
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,7,337,0.0208
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,28,16813,0.0017
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,11,521,0.0211
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,6,363,0.0165
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,25,16808,0.0015
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,4,589,0.0068
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU,4,64,0.0625
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,14,548,0.0255
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb,4,121,0.0331
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,13,408,0.0319
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,32,16878,0.0019
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,4,610,0.0066
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,17,619,0.0275
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,4,274,0.0146
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,12,449,0.0267
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,36,16895,0.0021
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,4,665,0.006
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,17,691,0.0246
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,16,529,0.0302
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,35,16901,0.0021
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,4,720,0.0056
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,22,808,0.0272
Haaltert,41024,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,4,190,0.0211
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,26,16522,0.0016
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,5,77,0.0649
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,6,295,0.0203
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,4,171,0.0234
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,29,16541,0.0018
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,6,83,0.0723
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,10,340,0.0294
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,9,188,0.0479
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,31,16579,0.0019
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,7,94,0.0745
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,16,373,0.0429
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,4,212,0.0189
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,25,16550,0.0015
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,8,422,0.019
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,10,256,0.0391
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,31,16601,0.0019
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,12,491,0.0244
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,9,277,0.0325
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,24,16558,0.0014
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,10,508,0.0197
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,6,274,0.0219
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,25,16540,0.0015
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,9,522,0.0172
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,11,306,0.0359
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,24,16577,0.0014
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,14,567,0.0247
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,9,338,0.0266
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,24,16516,0.0015
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,11,603,0.0182
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,12,374,0.0321
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,17,16534,0.001
Herzele,41027,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,15,684,0.0219
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,54,16984,0.0032
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,4,47,0.0851
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,7,306,0.0229
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,4,201,0.0199
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,50,16985,0.0029
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,4,294,0.0136
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,5,58,0.0862
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,9,351,0.0256
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,West- en Noord-EU15,4,202,0.0198
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,13,242,0.0537
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,48,17139,0.0028
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,6,336,0.0179
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,5,68,0.0735
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,19,409,0.0465
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,5,229,0.0218
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,11,273,0.0403
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,37,17216,0.0021
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,6,346,0.0173
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,6,95,0.0632
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,18,469,0.0384
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,5,237,0.0211
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,12,311,0.0386
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,39,17201,0.0023
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,5,94,0.0532
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,19,529,0.0359
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,10,325,0.0308
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,31,17195,0.0018
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,4,349,0.0115
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,14,541,0.0259
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,14,387,0.0362
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,33,17234,0.0019
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,6,395,0.0152
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,19,598,0.0318
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,16,460,0.0348
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,48,17255,0.0028
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,6,431,0.0139
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU,5,100,0.05
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,23,712,0.0323
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,4,240,0.0167
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,25,500,0.05
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,47,17244,0.0027
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,7,449,0.0156
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU,7,106,0.066
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,35,749,0.0467
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,21,583,0.036
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,44,17251,0.0026
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,4,482,0.0083
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,30,876,0.0342
Lede,41034,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,6,161,0.0373
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen,39,787,0.0496
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,58,33134,0.0018
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,6,1266,0.0047
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,14,205,0.0683
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,73,2091,0.0349
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb,20,1099,0.0182
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,West- en Noord-EU15,6,579,0.0104
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,50,895,0.0559
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,71,33024,0.0021
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,11,1329,0.0083
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,17,225,0.0756
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,101,2321,0.0435
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb,34,1201,0.0283
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,West- en Noord-EU15,6,609,0.0099
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,63,1081,0.0583
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,62,33045,0.0019
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,9,1409,0.0064
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,24,264,0.0909
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,115,2644,0.0435
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb,28,1299,0.0216
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,5,609,0.0082
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,75,1262,0.0594
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,64,32840,0.0019
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,10,1475,0.0068
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,19,294,0.0646
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,114,2977,0.0383
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb,20,1421,0.0141
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,6,616,0.0097
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,85,1457,0.0583
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,60,32686,0.0018
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,6,1513,0.004
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,16,302,0.053
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,123,3253,0.0378
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb,22,1494,0.0147
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,West- en Noord-EU15,4,614,0.0065
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,104,1711,0.0608
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,75,32504,0.0023
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,8,1595,0.005
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU,17,319,0.0533
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,144,3582,0.0402
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb,23,1552,0.0148
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,West- en Noord-EU15,5,612,0.0082
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,108,1862,0.058
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,82,32421,0.0025
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,11,1706,0.0064
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU,17,331,0.0514
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,146,3852,0.0379
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb,21,1659,0.0127
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,West- en Noord-EU15,6,655,0.0092
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Zuid-EU15,4,580,0.0069
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,110,2042,0.0539
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,69,32086,0.0022
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,11,1811,0.0061
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU,17,345,0.0493
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,147,4154,0.0354
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb,20,1767,0.0113
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,6,683,0.0088
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Zuid-EU15,4,604,0.0066
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,122,2279,0.0535
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,65,31992,0.002
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,8,1961,0.0041
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU,13,360,0.0361
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,150,4487,0.0334
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb,15,1848,0.0081
Ninove,41048,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,West- en Noord-EU15,4,692,0.0058
