Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal niet-werkende werkzoekenden in beroepsinschakelingstijd,Totaal aantal niet-werkende werkzoekenden in beroepsinschakelingstijd,Procent
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,70,78,0.897436
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,2,78,0.025641
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,6,78,0.0769231
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,66,77,0.857143
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,3,77,0.038961
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,8,77,0.103896
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,56,68,0.823529
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,2,68,0.0294118
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,10,68,0.147059
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,60,77,0.779221
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,2,77,0.025974
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,15,77,0.194805
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,71,86,0.825581
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,2,86,0.0232558
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,13,86,0.151163
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,54,61,0.885246
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,1,61,0.0163934
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,6,61,0.0983607
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,54,61,0.885246
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,2,61,0.0327869
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,5,61,0.0819672
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,57,67,0.850746
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,3,67,0.0447761
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,7,67,0.104478
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,52,60,0.866667
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,3,60,0.05
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,5,60,0.0833333
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,38,45,0.844444
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,1,45,0.0222222
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,6,45,0.133333
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,28,38,0.736842
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,0,38,0.0
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,10,38,0.263158
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,27,33,0.818182
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,1,33,0.030303
Diest,24020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,5,33,0.151515
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,14,14,1.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,0,14,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,0,14,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,16,16,1.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,0,16,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,0,16,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,14,14,1.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,0,14,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,0,14,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,14,14,1.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,0,14,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,0,14,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,18,18,1.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,0,18,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,0,18,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,15,16,0.9375
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,0,16,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,1,16,0.0625
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,15,15,1.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,0,15,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,0,15,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,10,11,0.909091
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,0,11,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,1,11,0.0909091
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,12,13,0.923077
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,1,13,0.0769231
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,0,13,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,12,13,0.923077
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,1,13,0.0769231
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,0,13,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,9,10,0.9
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,0,10,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,1,10,0.1
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,9,9,1.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,0,9,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,0,9,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,9,10,0.9
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,0,10,0.0
Geetbets,24028,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,1,10,0.1
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,37,37,1.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,0,37,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,0,37,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,37,38,0.973684
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,1,38,0.0263158
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,0,38,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,34,34,1.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,0,34,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,0,34,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,27,28,0.964286
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,0,28,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,1,28,0.0357143
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,36,37,0.972973
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,0,37,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,1,37,0.027027
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,34,36,0.944444
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,1,36,0.0277778
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,1,36,0.0277778
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,34,35,0.971429
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,0,35,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,1,35,0.0285714
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,33,34,0.970588
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,0,34,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,1,34,0.0294118
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,28,29,0.965517
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,0,29,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,1,29,0.0344828
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,23,24,0.958333
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,0,24,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,1,24,0.0416667
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,27,28,0.964286
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,0,28,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,1,28,0.0357143
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,19,20,0.95
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,0,20,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,1,20,0.05
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,14,15,0.933333
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,0,15,0.0
Haacht,24033,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,1,15,0.0666667
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,47,50,0.94
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,1,50,0.02
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,2,50,0.04
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,48,50,0.96
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,1,50,0.02
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,1,50,0.02
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,50,54,0.925926
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,1,54,0.0185185
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,3,54,0.0555556
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,51,51,1.0
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,0,51,0.0
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,0,51,0.0
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,48,50,0.96
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,0,50,0.0
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,2,50,0.04
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,52,56,0.928571
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,1,56,0.0178571
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,3,56,0.0535714
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,47,50,0.94
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,1,50,0.02
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,2,50,0.04
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,47,51,0.921569
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,1,51,0.0196078
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,3,51,0.0588235
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,49,53,0.924528
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,0,53,0.0
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,4,53,0.0754717
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,40,42,0.952381
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,1,42,0.0238095
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,1,42,0.0238095
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,28,30,0.933333
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,1,30,0.0333333
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,1,30,0.0333333
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,26,29,0.896552
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,2,29,0.0689655
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,1,29,0.0344828
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,22,26,0.846154
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,2,26,0.0769231
Herent,24038,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,2,26,0.0769231
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,18,20,0.9
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,2,20,0.1
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,0,20,0.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,14,15,0.933333
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,1,15,0.0666667
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,0,15,0.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,15,15,1.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,0,15,0.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,0,15,0.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,18,19,0.947368
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,1,19,0.0526316
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,0,19,0.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,18,18,1.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,0,18,0.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,0,18,0.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,24,24,1.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,0,24,0.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,0,24,0.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,16,18,0.888889
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,0,18,0.0
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,2,18,0.111111
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,19,22,0.863636
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,1,22,0.0454545
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,2,22,0.0909091
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,13,16,0.8125
Hoegaarden,24041,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,2,16,0.125
