Gemeente,NIS-code,Centrumstad?,Indicator,Herkomst,Jaar,Procent
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,0.04762
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.76786
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.05357
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.17857
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.78
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.08
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.14
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.73134
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.1194
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.14925
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.65574
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.14208
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.18579
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,0.01639
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.65094
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.11321
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.17925
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,0.0566
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.62245
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.10204
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.20408
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,0.07143
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.67089
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.12658
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.18987
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,0.01266
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.59172
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.13018
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.26036
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,0.01775
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.60976
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.10976
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.26829
Torhout,31033,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.0122
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.725
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,0.075
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.175
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,0.025
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.67442
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.11628
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.2093
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.7
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.14
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.16
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.72917
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.125
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.14583
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.68333
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.16667
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.15
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.67797
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.18644
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.10169
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,0.0339
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.63492
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.20635
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.12698
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,0.03175
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.66038
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.18868
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.15094
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.82222
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.06667
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.11111
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.82609
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.04348
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.1087
Zedelgem,31040,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.02174
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,1.0
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,1.0
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.57143
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.42857
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,1.0
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,1.0
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,1.0
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,1.0
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.18182
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.13636
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.68182
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.47619
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.09524
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.42857
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.43478
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.17391
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.3913
Zuienkerke,31042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.2381
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,0.22619
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.52381
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,0.0119
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.31959
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.18557
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.46392
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,0.03093
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.36111
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.13889
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.43056
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,0.06944
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.27941
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.14706
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.47059
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,0.10294
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.24675
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.20779
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.4026
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,0.14286
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.19298
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.28947
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.39474
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,0.12281
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.13534
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.34586
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.46617
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,0.05263
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.16296
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.37037
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.45185
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,0.01481
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.11268
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.45775
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.41549
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,0.01408
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.04587
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.44954
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.47706
Knokke-Heist,31043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.02752
Diksmuide,32003,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.88235
Diksmuide,32003,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,0.02941
Diksmuide,32003,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.05882
Diksmuide,32003,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,0.02941
Diksmuide,32003,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.83784
Diksmuide,32003,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.08108
