Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Herkomst,Leeftijd,Aantal werkzoekenden,Totale beroepsbevolking,Procent
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,50-64 jaar,70,1404,0.0498575
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,EU,25-49 jaar,14,551,0.0254083
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,Niet-EU,25-49 jaar,20,259,0.0772201
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,Andere landen                                     ,25-49 jaar,13,169,0.0769231
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,15-24 jaar,10,213,0.0469484
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,25-49 jaar,69,1936,0.0356405
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,50-64 jaar,62,1439,0.0430855
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,EU,25-49 jaar,32,548,0.0583942
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,EU,50-64 jaar,11,221,0.0497738
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,Niet-EU,25-49 jaar,32,271,0.118081
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,Turkije en Maghreb                                ,25-49 jaar,15,74,0.202703
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,West- en Noord-EU15,25-49 jaar,19,338,0.056213
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,Zuid-EU15,25-49 jaar,10,148,0.0675676
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,Andere landen                                     ,25-49 jaar,15,173,0.0867052
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,15-24 jaar,11,197,0.0558376
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,25-49 jaar,60,1900,0.0315789
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,50-64 jaar,56,1455,0.038488
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,EU,25-49 jaar,24,554,0.0433213
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,EU,50-64 jaar,13,233,0.055794
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,Niet-EU,25-49 jaar,32,300,0.106667
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,Turkije en Maghreb                                ,25-49 jaar,17,91,0.186813
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,West- en Noord-EU15,25-49 jaar,14,329,0.0425532
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,Andere landen                                     ,25-49 jaar,20,191,0.104712
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,25-49 jaar,57,1833,0.0310966
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,50-64 jaar,60,1472,0.0407609
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,EU,25-49 jaar,24,581,0.0413081
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,EU,50-64 jaar,16,247,0.0647773
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,Niet-EU,25-49 jaar,39,334,0.116766
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,Niet-EU,50-64 jaar,12,115,0.104348
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,Turkije en Maghreb                                ,25-49 jaar,16,105,0.152381
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,West- en Noord-EU15,25-49 jaar,10,324,0.0308642
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,West- en Noord-EU15,50-64 jaar,10,147,0.0680272
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,Zuid-EU15,25-49 jaar,11,151,0.0728477
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,Andere landen                                     ,25-49 jaar,29,222,0.130631
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,België,25-49 jaar,73,1818,0.040154
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,België,50-64 jaar,62,1476,0.0420054
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,EU,25-49 jaar,36,641,0.0561622
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,EU,50-64 jaar,16,259,0.0617761
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,Niet-EU,25-49 jaar,52,396,0.131313
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,Niet-EU,50-64 jaar,11,121,0.0909091
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,Turkije en Maghreb                                ,25-49 jaar,17,120,0.141667
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,West- en Noord-EU15,25-49 jaar,18,347,0.0518732
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,Zuid-EU15,25-49 jaar,15,168,0.0892857
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,Andere landen                                     ,25-49 jaar,26,232,0.112069
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,15-24 jaar,12,162,0.0740741
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,25-49 jaar,77,1813,0.042471
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,50-64 jaar,64,1489,0.0429819
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,EU,25-49 jaar,36,646,0.0557276
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,EU,50-64 jaar,16,288,0.0555556
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,Niet-EU,25-49 jaar,52,407,0.127764
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,Niet-EU,50-64 jaar,14,128,0.109375
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,Turkije en Maghreb                                ,25-49 jaar,19,119,0.159664
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,West- en Noord-EU15,25-49 jaar,17,335,0.0507463
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,Zuid-EU15,25-49 jaar,17,174,0.0977011
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,Andere landen                                     ,25-49 jaar,23,251,0.0916335
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,België,25-49 jaar,52,1811,0.0287134
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,België,50-64 jaar,63,1478,0.0426252
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,EU,25-49 jaar,33,671,0.0491803
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,EU,50-64 jaar,13,292,0.0445205
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,Niet-EU,25-49 jaar,43,422,0.101896
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,Niet-EU,50-64 jaar,13,148,0.0878378
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,Turkije en Maghreb                                ,25-49 jaar,17,120,0.141667
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,West- en Noord-EU15,25-49 jaar,15,344,0.0436047
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,Zuid-EU15,25-49 jaar,16,183,0.0874317
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,Andere landen                                     ,25-49 jaar,33,271,0.121771
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,België,25-49 jaar,61,1782,0.0342312
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,België,50-64 jaar,61,1457,0.0418668
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,EU,25-49 jaar,26,709,0.0366714
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,EU,50-64 jaar,14,299,0.0468227
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,Niet-EU,25-49 jaar,54,455,0.118681
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,Niet-EU,50-64 jaar,17,146,0.116438
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,Turkije en Maghreb                                ,25-49 jaar,15,129,0.116279
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,West- en Noord-EU15,25-49 jaar,13,375,0.0346667
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,Zuid-EU15,25-49 jaar,11,179,0.0614525
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Andere landen                                     ,25-49 jaar,36,270,0.133333
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,25-49 jaar,49,1762,0.0278093
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,50-64 jaar,64,1403,0.0456165
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,EU,25-49 jaar,23,709,0.0324401
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,EU,50-64 jaar,17,316,0.0537975
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Niet-EU,25-49 jaar,61,472,0.129237
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Niet-EU,50-64 jaar,12,157,0.0764331
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Turkije en Maghreb                                ,25-49 jaar,22,137,0.160584
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,West- en Noord-EU15,50-64 jaar,11,186,0.0591398
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Zuid-EU15,25-49 jaar,11,179,0.0614525
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,Andere landen                                     ,25-49 jaar,27,278,0.0971223
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,Andere landen                                     ,50-64 jaar,12,110,0.109091
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,25-49 jaar,32,1706,0.0187573
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,50-64 jaar,65,1383,0.0469993
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,EU,25-49 jaar,19,746,0.0254692
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,EU,50-64 jaar,18,341,0.0527859
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,Niet-EU,25-49 jaar,43,466,0.0922747
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,Niet-EU,50-64 jaar,21,179,0.117318
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,Turkije en Maghreb                                ,25-49 jaar,13,127,0.102362
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,West- en Noord-EU15,50-64 jaar,11,205,0.0536585
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,Andere landen                                     ,25-49 jaar,23,273,0.0842491
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,25-49 jaar,42,1710,0.0245614
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,50-64 jaar,57,1377,0.0413943
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,EU,25-49 jaar,16,773,0.0206986
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,EU,50-64 jaar,19,365,0.0520548
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,Niet-EU,25-49 jaar,45,502,0.0896414
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,Niet-EU,50-64 jaar,20,186,0.107527
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,Turkije en Maghreb                                ,25-49 jaar,18,157,0.11465
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,Andere landen                                     ,25-49 jaar,24,305,0.0786885
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,Andere landen                                     ,50-64 jaar,13,116,0.112069
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,25-49 jaar,28,1693,0.0165387
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,50-64 jaar,54,1334,0.0404798
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,EU,25-49 jaar,20,806,0.0248139
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,EU,50-64 jaar,22,397,0.0554156
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,Niet-EU,25-49 jaar,45,539,0.0834879
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,Niet-EU,50-64 jaar,25,180,0.138889
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,Turkije en Maghreb                                ,25-49 jaar,16,160,0.1
Wezembeek-Oppem,23103,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,Zuid-EU15,50-64 jaar,10,110,0.0909091
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,25-49 jaar,37,2588,0.0142968
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,50-64 jaar,37,1104,0.0335145
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,25-49 jaar,54,2525,0.0213861
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,50-64 jaar,41,1127,0.0363798
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,25-49 jaar,41,2402,0.0170691
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,50-64 jaar,38,1205,0.0315353
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,Niet-EU,25-49 jaar,15,112,0.133929
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,25-49 jaar,37,2304,0.016059
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,50-64 jaar,42,1227,0.0342298
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,Niet-EU,25-49 jaar,14,115,0.121739
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,België,25-49 jaar,36,2215,0.0162528
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,België,50-64 jaar,40,1290,0.0310078
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,Niet-EU,25-49 jaar,13,117,0.111111
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,25-49 jaar,41,2157,0.0190079
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,50-64 jaar,40,1348,0.0296736
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,Niet-EU,25-49 jaar,11,122,0.0901639
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,België,25-49 jaar,36,2025,0.0177778
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,België,50-64 jaar,37,1387,0.0266763
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,Niet-EU,25-49 jaar,18,142,0.126761
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,België,25-49 jaar,31,1979,0.0156645
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,België,50-64 jaar,35,1439,0.0243224
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,Niet-EU,25-49 jaar,14,157,0.089172
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Andere landen                                     ,25-49 jaar,10,81,0.123457
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,25-49 jaar,33,1917,0.0172144
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,50-64 jaar,36,1508,0.0238727
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Niet-EU,25-49 jaar,13,162,0.0802469
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,25-49 jaar,23,1848,0.0124459
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,50-64 jaar,34,1537,0.022121
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,Niet-EU,25-49 jaar,15,184,0.0815217
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,25-49 jaar,20,1805,0.0110803
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,50-64 jaar,27,1515,0.0178218
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,25-49 jaar,15,1765,0.00849858
Lennik,23104,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,50-64 jaar,26,1535,0.0169381
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,Andere landen                                     ,25-49 jaar,14,92,0.152174
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,15-24 jaar,14,387,0.0361757
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,25-49 jaar,64,3704,0.0172786
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,50-64 jaar,69,1493,0.0462157
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,Niet-EU,25-49 jaar,24,182,0.131868
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,Turkije en Maghreb                                ,25-49 jaar,10,73,0.136986
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,Andere landen                                     ,25-49 jaar,15,100,0.15
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,15-24 jaar,13,341,0.0381232
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,25-49 jaar,70,3633,0.0192678
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,50-64 jaar,74,1525,0.0485246
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,Niet-EU,25-49 jaar,26,205,0.126829
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,Turkije en Maghreb                                ,25-49 jaar,11,86,0.127907
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,Andere landen                                     ,25-49 jaar,11,119,0.092437
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,15-24 jaar,15,322,0.0465839
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,25-49 jaar,50,3561,0.014041
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,50-64 jaar,76,1542,0.0492866
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,Niet-EU,25-49 jaar,27,242,0.11157
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,Turkije en Maghreb                                ,25-49 jaar,14,99,0.141414
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,15-24 jaar,20,347,0.0576369
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,25-49 jaar,59,3493,0.0168909
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,50-64 jaar,71,1567,0.0453095
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,EU,25-49 jaar,11,155,0.0709677
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,Niet-EU,25-49 jaar,27,270,0.1
Affligem,23105,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,Turkije en Maghreb                                ,25-49 jaar,16,119,0.134454
