Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Geslacht,Aantal meerderjarige nieuwkomers naar geslacht,Aantal meerderjarige nieuwkomers,Procent
Tervuren,24104,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,128,235,0.544681
Tervuren,24104,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,85,177,0.480226
Tervuren,24104,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,92,177,0.519774
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,92,170,0.541176
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,78,170,0.458824
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,62,131,0.473282
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,69,131,0.526718
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,85,158,0.537975
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,73,158,0.462025
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,80,161,0.496894
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,81,161,0.503106
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,78,152,0.513158
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,74,152,0.486842
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,64,140,0.457143
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,76,140,0.542857
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,87,182,0.478022
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,95,182,0.521978
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,101,186,0.543011
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,85,186,0.456989
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,109,197,0.553299
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,88,197,0.446701
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,120,210,0.571429
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,90,210,0.428571
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,83,165,0.50303
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,82,165,0.49697
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,77,146,0.527397
Tienen,24107,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,69,146,0.472603
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,31,47,0.659574
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,16,47,0.340426
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,15,30,0.5
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,15,30,0.5
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,11,31,0.354839
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,20,31,0.645161
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,7,18,0.388889
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,11,18,0.611111
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,14,25,0.56
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,11,25,0.44
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,8,22,0.363636
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,14,22,0.636364
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,12,31,0.387097
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,19,31,0.612903
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,10,16,0.625
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,6,16,0.375
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,15,29,0.517241
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,14,29,0.482759
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,15,33,0.454545
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,18,33,0.545455
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,12,21,0.571429
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,9,21,0.428571
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,15,25,0.6
Tremelo,24109,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,10,25,0.4
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,17,27,0.62963
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,10,27,0.37037
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,16,25,0.64
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,9,25,0.36
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,11,28,0.392857
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,17,28,0.607143
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,6,14,0.428571
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,8,14,0.571429
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,3,14,0.214286
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,11,14,0.785714
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,11,19,0.578947
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,8,19,0.421053
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,10,20,0.5
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,10,20,0.5
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,8,16,0.5
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,8,16,0.5
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,17,24,0.708333
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,7,24,0.291667
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,15,21,0.714286
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,6,21,0.285714
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,34,59,0.576271
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,25,59,0.423729
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,22,37,0.594595
Zoutleeuw,24130,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,15,37,0.405405
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,4,6,0.666667
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,2,6,0.333333
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,4,9,0.444444
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,5,9,0.555556
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,1,6,0.166667
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,5,6,0.833333
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,5,13,0.384615
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,8,13,0.615385
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,9,17,0.529412
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,8,17,0.470588
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,6,11,0.545455
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,5,11,0.454545
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,5,11,0.454545
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,6,11,0.545455
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,7,16,0.4375
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,9,16,0.5625
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,9,14,0.642857
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,5,14,0.357143
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,7,10,0.7
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,3,10,0.3
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,6,14,0.428571
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,8,14,0.571429
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,4,14,0.285714
Linter,24133,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,10,14,0.714286
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,28,53,0.528302
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,25,53,0.471698
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,45,76,0.592105
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,31,76,0.407895
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,27,53,0.509434
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,26,53,0.490566
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,14,43,0.325581
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,29,43,0.674419
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,19,43,0.44186
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,24,43,0.55814
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,48,81,0.592593
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,33,81,0.407407
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,91,163,0.558282
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,72,163,0.441718
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,53,113,0.469027
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,60,113,0.530973
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,61,115,0.530435
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,54,115,0.469565
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,79,147,0.537415
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,68,147,0.462585
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,60,102,0.588235
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,42,102,0.411765
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,34,72,0.472222
Scherpenheuvel-Zichem,24134,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,38,72,0.527778
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,5,13,0.384615
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,8,13,0.615385
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,3,13,0.230769
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,10,13,0.769231
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,5,8,0.625
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,3,8,0.375
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,11,14,0.785714
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,3,14,0.214286
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,4,6,0.666667
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,2,6,0.333333
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,9,18,0.5
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,9,18,0.5
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,18,30,0.6
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,12,30,0.4
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,7,17,0.411765
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,10,17,0.588235
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,18,32,0.5625
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,14,32,0.4375
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,17,33,0.515152
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,16,33,0.484848
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,18,27,0.666667
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,9,27,0.333333
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,20,33,0.606061
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,13,33,0.393939
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,5,8,0.625
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,3,8,0.375
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,2,5,0.4
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,3,5,0.6
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,1,4,0.25
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,3,4,0.75
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,2,4,0.5
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,2,4,0.5
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,3,6,0.5
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,3,6,0.5
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,4,7,0.571429
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,3,7,0.428571
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,8,11,0.727273
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,3,11,0.272727
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,4,7,0.571429
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,3,7,0.428571
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,11,16,0.6875
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,5,16,0.3125
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,11,18,0.611111
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,7,18,0.388889
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,5,8,0.625
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,3,8,0.375
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,29,45,0.644444
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,16,45,0.355556
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,15,30,0.5
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,15,30,0.5
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,10,22,0.454545
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,12,22,0.545455
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,11,17,0.647059
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,6,17,0.352941
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,15,30,0.5
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,15,30,0.5
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,16,27,0.592593
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,11,27,0.407407
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,13,25,0.52
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,12,25,0.48
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,19,32,0.59375
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,13,32,0.40625
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,12,23,0.521739
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,11,23,0.478261
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,26,50,0.52
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,24,50,0.48
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,11,25,0.44
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,14,25,0.56
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,14,30,0.466667
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,16,30,0.533333
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,38,75,0.506667
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,37,75,0.493333
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,39,73,0.534247
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,34,73,0.465753
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,52,92,0.565217
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,40,92,0.434783
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,41,67,0.61194
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,26,67,0.38806
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,39,77,0.506494
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,38,77,0.493506
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,29,57,0.508772
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,28,57,0.491228
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,65,118,0.550847
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,53,118,0.449153
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,50,92,0.543478
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,42,92,0.456522
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,46,79,0.582278
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,33,79,0.417722
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,75,125,0.6
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,50,125,0.4
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,32,60,0.533333
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,28,60,0.466667
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,26,75,0.346667
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,49,75,0.653333
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,468,747,0.626506
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,279,747,0.373494
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,475,744,0.638441
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,269,744,0.361559
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,467,751,0.621838
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,284,751,0.378162
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,281,505,0.556436
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,224,505,0.443564
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,488,812,0.600985
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,324,812,0.399015
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,398,740,0.537838
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,342,740,0.462162
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,488,855,0.57076
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,367,855,0.42924
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,588,1150,0.511304
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,562,1150,0.488696
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,569,1007,0.565045
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,438,1007,0.434955
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,575,1128,0.509752
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,553,1128,0.490248
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,355,661,0.537065
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,306,661,0.462935
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,484,937,0.516542
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,453,937,0.483458
Damme,31006,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,8,13,0.615385
Damme,31006,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,5,13,0.384615
Damme,31006,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,4,13,0.307692
Damme,31006,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,9,13,0.692308
Damme,31006,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,12,23,0.521739
Damme,31006,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,11,23,0.478261
Damme,31006,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,10,16,0.625
