Gemeente,Nis-code,Centrumstad?,Indicator,Geslacht,Jaar,Aantal personen met huidige niet-Belgische nationaliteit naar geslacht,Aantal inwoners naar geslacht,Procent
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2004,47,5456,0.00861437
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2005,76,5453,0.0139373
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2005,57,5422,0.0105127
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2006,89,5462,0.0162944
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2006,72,5437,0.0132426
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2007,85,5445,0.0156107
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2007,65,5408,0.0120192
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2008,96,5452,0.0176082
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2008,69,5422,0.0127259
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2009,96,5423,0.0177024
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2009,76,5410,0.0140481
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2010,106,5413,0.0195825
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2010,78,5426,0.0143752
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2011,105,5436,0.0193157
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2011,75,5409,0.0138658
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2012,105,5459,0.0192343
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2012,75,5385,0.0139276
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2013,114,5446,0.0209328
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2013,81,5409,0.014975
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2014,125,5430,0.0230203
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2014,88,5415,0.0162512
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2015,122,5462,0.0223361
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2015,92,5421,0.016971
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2016,134,5467,0.0245107
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2016,106,5440,0.0194853
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2017,147,5483,0.0268101
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2017,114,5462,0.0208715
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2018,158,5484,0.0288111
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2018,138,5524,0.0249819
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2019,166,5476,0.0303141
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2019,140,5517,0.0253761
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2020,175,5493,0.0318587
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2020,165,5526,0.0298588
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2021,173,5465,0.031656
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2021,154,5508,0.0279593
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Mannen,2022,185,5507,0.0335936
Damme,31006,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2022,171,5537,0.0308831
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2000,84,6855,0.0122538
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2000,64,6754,0.00947587
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2001,69,6854,0.0100671
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2001,55,6796,0.008093
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2002,72,6895,0.0104423
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2002,53,6797,0.00779756
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2003,65,6849,0.00949044
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2003,59,6776,0.0087072
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2004,81,6873,0.0117852
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2004,72,6783,0.0106148
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2005,77,6882,0.0111886
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2005,80,6775,0.0118081
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2006,79,6825,0.0115751
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2006,84,6747,0.01245
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2007,77,6854,0.0112343
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2007,81,6761,0.0119805
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2008,80,6880,0.0116279
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2008,85,6797,0.0125055
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2009,86,6912,0.0124421
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2009,93,6852,0.0135727
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2010,83,6835,0.0121434
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2010,74,6789,0.0109
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2011,100,6890,0.0145138
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2011,81,6798,0.0119153
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2012,100,6944,0.0144009
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2012,78,6837,0.0114085
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2013,109,6983,0.0156093
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2013,88,6896,0.012761
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2014,116,6958,0.0166715
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2014,88,6899,0.0127555
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2015,111,6938,0.0159988
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2015,95,6916,0.0137363
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2016,119,6951,0.0171198
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2016,105,6911,0.0151932
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2017,136,6964,0.019529
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2017,123,6980,0.0176218
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2018,142,6909,0.0205529
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2018,129,6971,0.0185052
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2019,136,6878,0.0197732
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2019,139,6987,0.0198941
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2020,156,6894,0.0226284
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2020,159,6974,0.022799
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2021,164,6981,0.0234923
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2021,170,7100,0.0239437
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Mannen,2022,172,7066,0.0243419
Jabbeke,31012,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2022,168,7156,0.0234768
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2000,77,10535,0.00730897
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2000,56,10683,0.00524197
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2001,76,10494,0.00724223
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2001,54,10672,0.00505997
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2002,81,10500,0.00771429
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2002,63,10730,0.00587139
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2003,75,10553,0.00710698
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2003,72,10767,0.0066871
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2004,86,10601,0.00811244
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2004,77,10791,0.00713558
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2005,82,10671,0.00768438
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2005,79,10872,0.00726637
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2006,95,10807,0.0087906
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2006,86,10989,0.00782601
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2007,98,10875,0.00901149
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2007,98,11073,0.00885036
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2008,114,10970,0.010392
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2008,115,11147,0.0103167
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2009,143,11074,0.0129131
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2009,132,11269,0.0117136
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2010,138,11142,0.0123856
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2010,134,11310,0.0118479
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2011,150,11189,0.013406
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2011,155,11347,0.01366
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2012,173,11307,0.0153003
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2012,163,11457,0.0142271
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2013,201,11416,0.0176069
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2013,185,11541,0.0160298
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2014,261,11454,0.0227868
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2014,198,11570,0.0171132
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2015,288,11503,0.0250369
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2015,220,11617,0.0189378
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2016,304,11537,0.02635
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2016,230,11595,0.0198361
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2017,322,11629,0.0276894
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2017,244,11660,0.0209262
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2018,351,11760,0.0298469
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2018,291,11820,0.0246193
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2019,371,11805,0.0314274
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2019,305,11893,0.0256453
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2020,398,11822,0.033666
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2020,339,11983,0.0282901
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2021,425,11855,0.0358499
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2021,362,11977,0.0302246
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Mannen,2022,457,11958,0.0382171
Oostkamp,31022,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2022,394,12040,0.0327243
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2000,66,9396,0.00702427
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2000,53,9442,0.00561322
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2001,67,9376,0.0071459
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2001,66,9424,0.0070034
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2002,74,9381,0.00788828
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2002,67,9409,0.00712084
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2003,78,9387,0.00830936
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2003,55,9454,0.00581764
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2004,89,9477,0.00939116
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2004,69,9504,0.0072601
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2005,97,9567,0.010139
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2005,78,9614,0.00811317
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2006,122,9715,0.0125579
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2006,90,9738,0.00924214
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2007,129,9735,0.0132512
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2007,109,9804,0.0111179
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2008,142,9855,0.0144089
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2008,116,9890,0.011729
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2009,184,9870,0.0186424
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2009,127,9892,0.0128387
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2010,205,9906,0.0206945
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2010,140,9979,0.0140295
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2011,204,9972,0.0204573
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2011,136,10002,0.0135973
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2012,235,10055,0.0233715
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2012,166,10094,0.0164454
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2013,259,10123,0.0255853
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2013,189,10161,0.0186005
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2014,255,10164,0.0250885
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2014,176,10231,0.0172026
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2015,269,10138,0.0265338
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2015,198,10205,0.0194023
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2016,349,10226,0.0341287
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2016,237,10260,0.0230994
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2017,364,10230,0.0355816
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2017,272,10273,0.0264772
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2018,420,10285,0.0408362
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2018,304,10245,0.029673
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2019,461,10260,0.0449318
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2019,315,10203,0.0308733
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2020,481,10248,0.046936
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2020,339,10219,0.0331735
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2021,491,10207,0.0481042
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2021,359,10283,0.034912
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Mannen,2022,515,10242,0.0502831
Torhout,31033,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2022,353,10275,0.0343552
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2000,77,11014,0.0069911
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2000,79,11006,0.0071779
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2001,75,10986,0.00682687
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2001,74,11007,0.00672299
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2002,79,10939,0.00722187
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2002,86,10979,0.00783314
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2003,82,10960,0.00748175
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2003,80,10978,0.0072873
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2004,80,10912,0.00733138
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2004,93,10941,0.00850014
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2005,77,10867,0.00708567
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2005,85,10896,0.00780103
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2006,83,10899,0.00761538
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2006,104,10936,0.00950988
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2007,87,10949,0.00794593
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2007,103,10991,0.0093713
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2008,102,11013,0.00926178
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2008,100,11054,0.0090465
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2009,111,10993,0.0100973
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2009,101,11065,0.00912788
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2010,126,11038,0.0114151
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2010,105,11142,0.0094238
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2011,149,11110,0.0134113
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2011,112,11247,0.00995821
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2012,183,11116,0.0164628
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2012,132,11204,0.0117815
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2013,185,11159,0.0165785
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2013,141,11190,0.0126005
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2014,169,11123,0.0151937
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2014,144,11176,0.0128848
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2015,192,11139,0.0172367
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2015,157,11268,0.0139333
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2016,200,11167,0.0179099
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2016,160,11312,0.0141443
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2017,226,11197,0.020184
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2017,185,11357,0.0162895
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2018,256,11256,0.0227434
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2018,208,11379,0.0182793
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2019,279,11384,0.0245081
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2019,221,11435,0.0193266
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2020,273,11418,0.0239096
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2020,244,11434,0.0213399
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2021,289,11479,0.0251764
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2021,250,11422,0.0218876
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Mannen,2022,326,11601,0.028101
Zedelgem,31040,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2022,282,11556,0.0244029
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2000,14,1425,0.00982456
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2000,8,1365,0.00586081
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2001,11,1426,0.00771388
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2001,11,1372,0.00801749
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2002,11,1423,0.00773015
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2002,13,1356,0.00958702
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2003,13,1417,0.00917431
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2003,9,1348,0.00667656
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2004,14,1409,0.00993612
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2004,11,1339,0.00821509
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2005,12,1413,0.00849257
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2005,12,1346,0.0089153
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2006,10,1427,0.00700771
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2006,10,1349,0.0074129
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2007,11,1411,0.00779589
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2007,12,1332,0.00900901
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2008,11,1408,0.0078125
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2008,12,1352,0.00887574
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2009,8,1440,0.00555556
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2009,11,1356,0.00811209
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2010,11,1416,0.00776836
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2010,18,1380,0.0130435
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2011,13,1397,0.00930565
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2011,18,1364,0.0131965
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2012,14,1394,0.010043
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2012,17,1366,0.0124451
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2013,23,1394,0.0164993
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2013,24,1371,0.0175055
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2014,14,1392,0.0100575
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2014,21,1348,0.0155786
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2015,20,1368,0.0146199
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2015,24,1345,0.0178439
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2016,16,1364,0.0117302
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2016,21,1347,0.0155902
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2017,28,1397,0.0200429
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2017,31,1371,0.0226112
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2018,33,1389,0.0237581
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2018,28,1341,0.0208799
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2019,31,1374,0.0225619
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2019,31,1347,0.0230141
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2020,28,1366,0.0204978
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2020,34,1343,0.0253165
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2021,26,1383,0.0187997
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2021,38,1367,0.0277981
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Mannen,2022,29,1372,0.021137
Zuienkerke,31042,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2022,45,1337,0.0336574
Knokke-Heist,31043,Nee,"Vreemdelingen, naar geslacht",Mannen,2000,649,15925,0.0407535
Knokke-Heist,31043,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2000,597,17223,0.034663
Knokke-Heist,31043,Nee,"Vreemdelingen, naar geslacht",Mannen,2001,640,15985,0.0400375
Knokke-Heist,31043,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2001,583,17311,0.033678
Knokke-Heist,31043,Nee,"Vreemdelingen, naar geslacht",Mannen,2002,645,16031,0.0402345
Knokke-Heist,31043,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2002,591,17420,0.0339265
Knokke-Heist,31043,Nee,"Vreemdelingen, naar geslacht",Mannen,2003,650,16045,0.0405111
Knokke-Heist,31043,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2003,571,17522,0.0325876
Knokke-Heist,31043,Nee,"Vreemdelingen, naar geslacht",Mannen,2004,646,16122,0.0400695
