Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Nationaliteit,Aantal meerderjarige nieuwkomers naar nationaliteitsgroep,Aantal meerderjarige nieuwkomers,Procent
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,0,17,0.0
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,10,32,0.3125
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),21,32,0.65625
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,1,32,0.03125
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,0,32,0.0
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,2,33,0.06061
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),28,33,0.84848
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,3,33,0.09091
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,0,33,0.0
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,6,27,0.22222
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),19,27,0.7037
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,2,27,0.07407
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,0,27,0.0
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,9,33,0.27273
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),22,33,0.66667
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,2,33,0.06061
Tielt-Winge,24135,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,0,33,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,3,8,0.375
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),5,8,0.625
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,0,8,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,0,8,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,0,5,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),5,5,1.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,0,5,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,0,5,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,1,4,0.25
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),2,4,0.5
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,1,4,0.25
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,0,4,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,0,4,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,EU+ (excl. Nederland),4,4,1.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Nederland,0,4,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Onbepaalde nationaliteit,0,4,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Derdelander,2,6,0.33333
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,EU+ (excl. Nederland),3,6,0.5
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Nederland,1,6,0.16667
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Onbepaalde nationaliteit,0,6,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Derdelander,1,7,0.14286
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,EU+ (excl. Nederland),6,7,0.85714
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Nederland,0,7,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Onbepaalde nationaliteit,0,7,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Derdelander,1,11,0.09091
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,EU+ (excl. Nederland),7,11,0.63636
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Nederland,3,11,0.27273
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Onbepaalde nationaliteit,0,11,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Derdelander,0,1,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,EU+ (excl. Nederland),1,1,1.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Nederland,0,1,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,0,1,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,3,7,0.42857
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),4,7,0.57143
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,0,7,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,0,7,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,3,16,0.1875
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),13,16,0.8125
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,0,16,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,0,16,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,6,18,0.33333
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),10,18,0.55556
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,2,18,0.11111
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,0,18,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,0,8,0.0
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),7,8,0.875
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,1,8,0.125
Glabbeek,24137,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,0,8,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,21,45,0.46667
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),22,45,0.48889
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,2,45,0.04444
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,0,45,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,5,30,0.16667
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),23,30,0.76667
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,2,30,0.06667
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,0,30,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,7,22,0.31818
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),13,22,0.59091
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,2,22,0.09091
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,0,22,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,6,17,0.35294
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,EU+ (excl. Nederland),10,17,0.58824
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Nederland,1,17,0.05882
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Onbepaalde nationaliteit,0,17,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Derdelander,6,30,0.2
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,EU+ (excl. Nederland),22,30,0.73333
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Nederland,2,30,0.06667
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Onbepaalde nationaliteit,0,30,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Derdelander,16,27,0.59259
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,EU+ (excl. Nederland),10,27,0.37037
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Nederland,1,27,0.03704
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Onbepaalde nationaliteit,0,27,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Derdelander,11,25,0.44
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,EU+ (excl. Nederland),11,25,0.44
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Nederland,3,25,0.12
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Onbepaalde nationaliteit,0,25,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Derdelander,10,33,0.30303
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,EU+ (excl. Nederland),19,33,0.57576
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Nederland,4,33,0.12121
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,0,33,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,12,23,0.52174
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),11,23,0.47826
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,0,23,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,0,23,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,25,50,0.5
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),20,50,0.4
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,5,50,0.1
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,0,50,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,6,25,0.24
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),17,25,0.68
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,2,25,0.08
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,0,25,0.0
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,19,30,0.63333
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),7,30,0.23333
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,4,30,0.13333
Beernem,31003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,0,30,0.0
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,42,75,0.56
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),24,75,0.32
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,9,75,0.12
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,0,75,0.0
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,34,73,0.46575
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),29,73,0.39726
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,10,73,0.13699
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,0,73,0.0
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,25,92,0.27174
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),56,92,0.6087
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,10,92,0.1087
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,1,92,0.01087
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,20,67,0.29851
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,EU+ (excl. Nederland),41,67,0.61194
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Nederland,5,67,0.07463
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Onbepaalde nationaliteit,1,67,0.01493
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Derdelander,27,77,0.35065
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,EU+ (excl. Nederland),44,77,0.57143
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Nederland,4,77,0.05195
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Onbepaalde nationaliteit,2,77,0.02597
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Derdelander,28,57,0.49123
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,EU+ (excl. Nederland),24,57,0.42105
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Nederland,5,57,0.08772
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Onbepaalde nationaliteit,0,57,0.0
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Derdelander,55,118,0.4661
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,EU+ (excl. Nederland),53,118,0.44915
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Nederland,7,118,0.05932
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Onbepaalde nationaliteit,3,118,0.02542
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Derdelander,44,97,0.45361
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,EU+ (excl. Nederland),42,97,0.43299
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Nederland,10,97,0.10309
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,1,97,0.01031
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,26,79,0.32911
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),44,79,0.55696
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,8,79,0.10127
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,1,79,0.01266
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,37,125,0.296
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),83,125,0.664
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,5,125,0.04
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,0,125,0.0
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,21,60,0.35
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),35,60,0.58333
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,4,60,0.06667
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,0,60,0.0
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,52,75,0.69333
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),17,75,0.22667
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,6,75,0.08
Blankenberge,31004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,0,75,0.0
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,484,747,0.64793
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),195,747,0.26104
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,46,747,0.06158
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,22,747,0.02945
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,468,744,0.62903
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),228,744,0.30645
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,38,744,0.05108
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,10,744,0.01344
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,379,751,0.50466
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),311,751,0.41411
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,41,751,0.05459
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,20,751,0.02663
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,201,505,0.39802
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2013,EU+ (excl. Nederland),261,505,0.51683
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Nederland,37,505,0.07327
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Onbepaalde nationaliteit,6,505,0.01188
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Derdelander,285,812,0.35099
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2014,EU+ (excl. Nederland),490,812,0.60345
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Nederland,31,812,0.03818
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Onbepaalde nationaliteit,6,812,0.00739
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Derdelander,267,740,0.36081
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2015,EU+ (excl. Nederland),426,740,0.57568
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Nederland,42,740,0.05676
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Onbepaalde nationaliteit,5,740,0.00676
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Derdelander,437,855,0.51111
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2016,EU+ (excl. Nederland),367,855,0.42924
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Nederland,41,855,0.04795
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Onbepaalde nationaliteit,10,855,0.0117
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Derdelander,313,1151,0.27194
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2017,EU+ (excl. Nederland),780,1151,0.67767
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Nederland,54,1151,0.04692
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,4,1151,0.00348
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,354,1007,0.35154
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),595,1007,0.59086
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,57,1007,0.0566
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,1,1007,0.00099
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,425,1128,0.37677
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),663,1128,0.58777
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,38,1128,0.03369
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,2,1128,0.00177
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,276,661,0.41755
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),360,661,0.54463
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,21,661,0.03177
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,4,661,0.00605
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,458,937,0.48879
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),429,937,0.45784
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,48,937,0.05123
Brugge,31005,Ja,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,2,937,0.00213
Damme,31006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,2,13,0.15385
Damme,31006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),9,13,0.69231
Damme,31006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,2,13,0.15385
Damme,31006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,0,13,0.0
