Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal personen met een verhoogde tegemoetkoming,Aantal inwoners,Procent
Meulebeke,37007,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1532,11018,0.139045
Meulebeke,37007,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1547,11041,0.140114
Meulebeke,37007,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1513,10906,0.138731
Meulebeke,37007,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1542,10860,0.141989
Meulebeke,37007,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1518,10833,0.140127
Meulebeke,37007,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1543,10885,0.141755
Oostrozebeke,37010,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,914,7678,0.119041
Oostrozebeke,37010,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,904,7704,0.117342
Oostrozebeke,37010,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,896,7700,0.116364
Oostrozebeke,37010,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,937,7777,0.120483
Oostrozebeke,37010,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,939,7849,0.119633
Oostrozebeke,37010,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,972,7932,0.122542
Oostrozebeke,37010,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,961,7956,0.120789
Oostrozebeke,37010,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,908,7943,0.114314
Pittem,37011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,965,6758,0.142794
Pittem,37011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,946,6793,0.139261
Pittem,37011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,911,6723,0.135505
Pittem,37011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,923,6702,0.13772
Pittem,37011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,941,6752,0.139366
Pittem,37011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,927,6738,0.137578
Pittem,37011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,921,6717,0.137115
Pittem,37011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,925,6784,0.13635
Ruiselede,37012,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,668,5253,0.127165
Ruiselede,37012,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,681,5263,0.129394
Ruiselede,37012,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,688,5363,0.128286
Ruiselede,37012,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,721,5395,0.133642
Ruiselede,37012,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,699,5387,0.129757
Ruiselede,37012,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,675,5358,0.12598
Ruiselede,37012,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,671,5368,0.125
Ruiselede,37012,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,636,5379,0.118238
Tielt,37015,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,2781,19968,0.139273
Tielt,37015,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,2749,20070,0.136971
Tielt,37015,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,2773,20159,0.137556
Tielt,37015,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,2871,20301,0.141422
Tielt,37015,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,2860,20422,0.140045
Tielt,37015,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,2917,20502,0.142279
Tielt,37015,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,2929,20603,0.142164
Tielt,37015,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,2859,20390,0.140216
Wielsbeke,37017,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1239,9367,0.132273
Wielsbeke,37017,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1244,9440,0.13178
Wielsbeke,37017,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1250,9525,0.131234
Wielsbeke,37017,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1245,9573,0.130053
Wielsbeke,37017,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1286,9584,0.134182
Wielsbeke,37017,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1285,9641,0.133285
Wielsbeke,37017,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1269,9833,0.129055
Wielsbeke,37017,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1219,9851,0.123744
Wingene,37018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1804,14134,0.127635
Wingene,37018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1795,14179,0.126596
Wingene,37018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1806,14209,0.127103
Wingene,37018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1852,14158,0.130809
Wingene,37018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1858,14243,0.13045
Wingene,37018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1853,14263,0.129917
Wingene,37018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1826,14429,0.126551
Wingene,37018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1861,14699,0.126607
Ardooie,37020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1201,9094,0.132065
Ardooie,37020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1182,9067,0.130363
Ardooie,37020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1195,9053,0.132
Ardooie,37020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1252,9030,0.138649
Ardooie,37020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1255,8988,0.139631
Ardooie,37020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1288,9056,0.142226
Ardooie,37020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1278,9077,0.140795
Ardooie,37020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1260,9151,0.13769
Alveringem,38002,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,759,4952,0.153271
Alveringem,38002,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,800,5005,0.15984
Alveringem,38002,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,826,5039,0.163921
Alveringem,38002,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,825,5072,0.162658
Alveringem,38002,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,811,5089,0.159363
Alveringem,38002,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,758,5047,0.150188
Alveringem,38002,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,740,4993,0.148207
Alveringem,38002,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,743,5024,0.14789
De Panne,38008,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1883,10812,0.174158
De Panne,38008,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1885,10836,0.173957
De Panne,38008,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1968,10811,0.182037
De Panne,38008,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,2074,10915,0.190014
De Panne,38008,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,2151,11129,0.193279
De Panne,38008,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,2209,11176,0.197656
De Panne,38008,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,2133,11147,0.191352
De Panne,38008,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,2106,11232,0.1875
Koksijde,38014,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,2818,22228,0.126777
Koksijde,38014,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,2891,22180,0.130343
Koksijde,38014,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,2984,22074,0.135182
Koksijde,38014,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,3231,22094,0.146239
Koksijde,38014,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,3210,21957,0.146195
Koksijde,38014,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,3190,21910,0.145596
Koksijde,38014,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,3138,21869,0.143491
Koksijde,38014,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,3107,21852,0.142184
Nieuwpoort,38016,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1807,11451,0.157803
Nieuwpoort,38016,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1803,11411,0.158005
Nieuwpoort,38016,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1920,11379,0.168732
Nieuwpoort,38016,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,2028,11351,0.178663
Nieuwpoort,38016,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,2128,11565,0.184003
Nieuwpoort,38016,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,2132,11621,0.183461
Nieuwpoort,38016,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,2095,11636,0.180045
Nieuwpoort,38016,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,2117,11667,0.181452
Veurne,38025,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1681,11396,0.147508
Veurne,38025,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1713,11498,0.148982
Veurne,38025,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1775,11674,0.152047
Veurne,38025,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1877,11727,0.160058
Veurne,38025,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1923,11790,0.163104
Veurne,38025,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1979,11903,0.166261
Veurne,38025,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1964,12094,0.162395
Veurne,38025,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1969,12172,0.161765
Aalst,41002,Ja,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,11794,83347,0.141505
Aalst,41002,Ja,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,12208,83709,0.145839
Aalst,41002,Ja,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,12488,84329,0.148087
Aalst,41002,Ja,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,13184,84859,0.155364
Aalst,41002,Ja,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,13364,85715,0.155912
Aalst,41002,Ja,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,13577,86445,0.157059
Aalst,41002,Ja,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,13567,87332,0.15535
Aalst,41002,Ja,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,13089,87978,0.148776
Denderleeuw,41011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,2474,19318,0.128067
Denderleeuw,41011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,2623,19556,0.134128
Denderleeuw,41011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,2705,19688,0.137393
Denderleeuw,41011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,2784,19836,0.140351
Denderleeuw,41011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,2899,20086,0.144329
Denderleeuw,41011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,3116,20338,0.153211
Denderleeuw,41011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,3141,20551,0.152839
Denderleeuw,41011,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,3053,20730,0.147274
Geraardsbergen,41018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,4745,32995,0.14381
Geraardsbergen,41018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,4873,32981,0.147752
Geraardsbergen,41018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,5079,33136,0.153277
Geraardsbergen,41018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,5227,33204,0.157421
Geraardsbergen,41018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,5236,33403,0.156752
Geraardsbergen,41018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,5301,33439,0.158527
Geraardsbergen,41018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,5348,33649,0.158935
Geraardsbergen,41018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,5416,33970,0.159435
Haaltert,41024,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,2112,17901,0.117982
Haaltert,41024,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,2162,17962,0.120365
Haaltert,41024,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,2199,18117,0.121378
Haaltert,41024,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,2241,18262,0.122714
Haaltert,41024,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,2294,18443,0.124383
Haaltert,41024,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,2312,18633,0.124081
Haaltert,41024,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,2264,18582,0.121838
Haaltert,41024,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,2252,18892,0.119204
Herzele,41027,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1797,17433,0.10308
Herzele,41027,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1774,17454,0.101639
Herzele,41027,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1805,17550,0.102849
Herzele,41027,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1930,17605,0.109628
Herzele,41027,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1945,17723,0.109744
Herzele,41027,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,2043,18027,0.11333
Herzele,41027,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,2039,18187,0.112113
Herzele,41027,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,2043,18414,0.110948
Lede,41034,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,2109,18093,0.116564
Lede,41034,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,2090,18237,0.114602
Lede,41034,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,2128,18399,0.115658
Lede,41034,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,2257,18449,0.122337
Lede,41034,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,2260,18628,0.121323
Lede,41034,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,2261,18701,0.120903
Lede,41034,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,2215,18866,0.117407
Lede,41034,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,2203,18980,0.11607
Ninove,41048,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,5171,37658,0.137315
Ninove,41048,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,5497,37965,0.144791
Ninove,41048,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,5621,38051,0.147723
Ninove,41048,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,5933,38446,0.15432
Ninove,41048,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,6085,38692,0.157268
Ninove,41048,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,6140,38911,0.157796
Ninove,41048,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,6117,39251,0.155843
Ninove,41048,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,5988,39369,0.152099
Sint-Lievens-Houtem,41063,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1085,10083,0.107607
Sint-Lievens-Houtem,41063,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1135,10171,0.111592
Sint-Lievens-Houtem,41063,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1123,10152,0.110619
Sint-Lievens-Houtem,41063,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1140,10213,0.111622
Sint-Lievens-Houtem,41063,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1166,10255,0.113701
Sint-Lievens-Houtem,41063,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1142,10342,0.110424
Sint-Lievens-Houtem,41063,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1104,10400,0.106154
Sint-Lievens-Houtem,41063,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1058,10474,0.101012
Zottegem,41081,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,2753,25689,0.107166
Zottegem,41081,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,2750,25806,0.106564
Zottegem,41081,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,2770,25899,0.106954
Zottegem,41081,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,2928,26137,0.112025
Zottegem,41081,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,3056,26373,0.115876
Zottegem,41081,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,3018,26582,0.113535
Zottegem,41081,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,2955,26686,0.110732
Zottegem,41081,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,3060,26921,0.113666
Erpe-Mere,41082,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,2147,19563,0.109748
Erpe-Mere,41082,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,2331,19768,0.117918
Erpe-Mere,41082,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,2282,19720,0.11572
Erpe-Mere,41082,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,2330,19730,0.118094
Erpe-Mere,41082,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,2329,19857,0.117289
Erpe-Mere,41082,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,2355,19811,0.118873
Erpe-Mere,41082,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,2395,20146,0.118882
