Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal personen met een (equivalent) leefloon naar herkomst,"Aantal inwoners naar herkomst 
(KSZ-cijfers)",Procent
Oostende,35013,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,Turkije en Maghreb                                ,48,1153,0.0416305
Oostende,35013,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,West- en Noord-EU15,40,3165,0.0126382
Oostende,35013,Ja,"Personen met (equivalent) leefloon, naar herkomst",2020,Zuid-EU15,15,820,0.0182927
Oudenburg,35014,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,14,273,0.0512821
Oudenburg,35014,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,10,8655,0.0011554
Oudenburg,35014,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,15,303,0.049505
Oudenburg,35014,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,26,206,0.126214
Oudenburg,35014,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,30,339,0.0884956
Oudenburg,35014,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,21,244,0.0860656
Oudenburg,35014,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,24,387,0.0620155
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,27,11366,0.00237551
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,33,11389,0.00289753
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen                                     ,12,191,0.0628272
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,35,11439,0.00305971
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,19,338,0.056213
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen                                     ,15,204,0.0735294
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,24,11390,0.00210711
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,21,343,0.0612245
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen                                     ,16,224,0.0714286
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,23,11451,0.00200856
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,19,368,0.0516304
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen                                     ,16,241,0.06639
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,21,11447,0.00183454
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,18,377,0.0477454
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen                                     ,15,243,0.0617284
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,24,11442,0.00209754
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,17,393,0.043257
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,30,283,0.106007
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,17,11396,0.00149175
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,31,437,0.0709382
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,43,323,0.133127
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,22,11364,0.00193594
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,43,472,0.0911017
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,41,323,0.126935
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,21,11315,0.00185594
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,43,481,0.0893971
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,40,356,0.11236
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,22,11317,0.00194398
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,40,515,0.0776699
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,29,355,0.0816901
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,21,11341,0.00185169
De Haan,35029,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,29,518,0.0559846
Hooglede,36006,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,15,9711,0.00154464
Hooglede,36006,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,10,9535,0.00104877
Hooglede,36006,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,10,220,0.0454545
Hooglede,36006,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,10,158,0.0632911
Hooglede,36006,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,10,252,0.0396825
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,23,10203,0.00225424
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,30,10140,0.00295858
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,13,233,0.055794
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,23,10137,0.00226892
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU                                    ,19,150,0.126667
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,27,343,0.0787172
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,16,10168,0.00157356
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU                                    ,10,175,0.0571429
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,13,356,0.0365169
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,12,10116,0.00118624
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,14,376,0.037234
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,22,10111,0.00217585
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU                                    ,11,135,0.0814815
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,20,369,0.0542005
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,18,10056,0.00178998
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU                                    ,11,117,0.0940171
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,18,337,0.0534125
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,11,166,0.0662651
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,20,10096,0.00198098
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,16,378,0.042328
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,15,189,0.0793651
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,19,10021,0.00189602
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,23,409,0.0562347
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,15,204,0.0735294
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,23,10067,0.00228469
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,22,432,0.0509259
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,18,211,0.0853081
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,16,10071,0.00158872
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,23,443,0.0519187
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,18,234,0.0769231
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,25,10141,0.00246524
Ingelmunster,36007,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,21,471,0.044586
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen                                     ,13,241,0.0539419
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,74,25677,0.00288196
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU                                    ,24,196,0.122449
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,44,605,0.0727273
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen                                     ,14,267,0.0524345
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,97,25809,0.00375838
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,10,621,0.0161031
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU                                    ,45,241,0.186722
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,71,686,0.103499
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb                                ,12,178,0.0674157
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen                                     ,26,307,0.0846906
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,93,25838,0.00359935
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU                                    ,50,315,0.15873
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,87,819,0.106227
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb                                ,11,197,0.0558376
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen                                     ,21,335,0.0626866
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,89,25869,0.00344041
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU                                    ,44,348,0.126437
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,73,880,0.0829545
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen                                     ,25,392,0.0637755
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,83,25810,0.00321581
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU                                    ,32,345,0.0927536
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,66,942,0.0700637
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen                                     ,26,412,0.0631068
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,86,25683,0.00334852
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU                                    ,21,366,0.057377
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,55,995,0.0552764
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen                                     ,29,447,0.064877
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,102,25593,0.00398546
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU                                    ,20,364,0.0549451
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,54,1040,0.0519231
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,34,523,0.0650096
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,106,25573,0.004145
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU                                    ,14,376,0.037234
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,57,1139,0.0500439
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,44,572,0.0769231
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,107,25434,0.00420697
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,59,1184,0.0498311
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,51,614,0.0830619
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,98,25424,0.00385463
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,65,1253,0.0518755
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,48,674,0.0712166
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,82,25476,0.00321872
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,EU,10,1190,0.00840336
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Europa niet-EU                                    ,11,415,0.026506
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,65,1357,0.0478998
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,60,775,0.0774194
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,84,25482,0.00329644
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Europa niet-EU                                    ,13,464,0.0280172
Izegem,36008,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,79,1528,0.0517016
Ledegem,36010,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,17,9170,0.00185387
Ledegem,36010,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,19,9200,0.00206522
Ledegem,36010,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,10,141,0.070922
Ledegem,36010,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,16,9217,0.00173592
Ledegem,36010,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,15,193,0.0777202
Ledegem,36010,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,20,9133,0.00218986
Ledegem,36010,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,17,205,0.0829268
Ledegem,36010,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,15,9109,0.00164672
Ledegem,36010,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,15,202,0.0742574
Ledegem,36010,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,13,217,0.0599078
