Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Weinig (%),Neutraal (%),Veel (%)
 Malle ,11057,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.14,0.51,0.35
 Malle ,11057,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.32,0.49,0.19
 Malle ,11057,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.43,0.4,0.16
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.43,0.39,0.18
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2008,0.49,0.36,0.14
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2011,0.48,0.38,0.14
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2014,0.34,0.44,0.22
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.37,0.4,0.22
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.56,0.32,0.12
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2008,0.28,0.43,0.29
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2011,0.21,0.46,0.33
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2014,0.16,0.45,0.39
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.11,0.38,0.52
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.19,0.4,0.41
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2008,0.3,0.43,0.27
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2011,0.32,0.42,0.26
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2014,0.24,0.48,0.28
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.32,0.41,0.28
 Mechelen ,12025,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.42,0.39,0.19
 Meerhout ,13021,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.43,0.45,0.12
 Meerhout ,13021,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.56,0.35,0.08
 Meerhout ,13021,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.41,0.46,0.13
 Meerhout ,13021,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.64,0.3,0.06
 Meerhout ,13021,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.22,0.47,0.31
 Meerhout ,13021,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.16,0.52,0.32
 Meerhout ,13021,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.36,0.45,0.19
 Meerhout ,13021,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.54,0.36,0.1
 Meeuwen-Gruitrode ,72040,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.42,0.46,0.11
 Meeuwen-Gruitrode ,72040,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.42,0.48,0.1
 Meeuwen-Gruitrode ,72040,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.09,0.4,0.51
 Meeuwen-Gruitrode ,72040,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.36,0.49,0.16
 Meise ,23050,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.4,0.42,0.18
 Meise ,23050,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.39,0.4,0.21
 Meise ,23050,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.37,0.49,0.14
 Meise ,23050,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.51,0.34,0.14
 Meise ,23050,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.27,0.49,0.24
 Meise ,23050,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.26,0.48,0.25
 Meise ,23050,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.32,0.46,0.23
 Meise ,23050,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.33,0.46,0.21
 Melle ,44040,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.36,0.43,0.21
 Melle ,44040,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.42,0.41,0.17
 Melle ,44040,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.35,0.46,0.19
 Melle ,44040,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.62,0.27,0.11
 Melle ,44040,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.2,0.46,0.35
 Melle ,44040,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.26,0.47,0.27
 Melle ,44040,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.29,0.42,0.28
 Melle ,44040,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.47,0.34,0.19
 Menen ,34027,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.44,0.43,0.13
 Menen ,34027,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.53,0.34,0.13
 Menen ,34027,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.42,0.43,0.14
 Menen ,34027,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.59,0.29,0.12
 Menen ,34027,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.25,0.46,0.29
 Menen ,34027,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.26,0.44,0.3
 Menen ,34027,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.37,0.41,0.21
 Menen ,34027,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.5,0.35,0.16
 Merchtem ,23052,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.42,0.39,0.19
 Merchtem ,23052,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.39,0.44,0.17
 Merchtem ,23052,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.37,0.44,0.19
 Merchtem ,23052,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.52,0.37,0.11
 Merchtem ,23052,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.23,0.41,0.36
 Merchtem ,23052,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.18,0.47,0.35
 Merchtem ,23052,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.29,0.47,0.23
 Merchtem ,23052,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.37,0.45,0.18
 Merelbeke ,44043,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.37,0.46,0.18
 Merelbeke ,44043,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.4,0.42,0.17
 Merelbeke ,44043,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.34,0.49,0.17
 Merelbeke ,44043,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.48,0.41,0.11
 Merelbeke ,44043,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.16,0.45,0.39
 Merelbeke ,44043,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.13,0.51,0.36
 Merelbeke ,44043,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.28,0.49,0.22
 Merelbeke ,44043,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.41,0.41,0.18
 Merksplas ,13023,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.44,0.42,0.14
 Merksplas ,13023,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.56,0.36,0.08
 Merksplas ,13023,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.4,0.45,0.15
 Merksplas ,13023,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.68,0.26,0.06
 Merksplas ,13023,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.09,0.29,0.62
 Merksplas ,13023,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.15,0.31,0.53
 Merksplas ,13023,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.33,0.47,0.2
 Merksplas ,13023,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.53,0.36,0.11
 Mesen ,33016,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.48,0.39,0.13
 Mesen ,33016,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.48,0.37,0.15
 Mesen ,33016,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.49,0.37,0.13
 Mesen ,33016,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.58,0.29,0.12
 Mesen ,33016,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.17,0.24,0.59
 Mesen ,33016,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.17,0.27,0.55
 Mesen ,33016,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.45,0.38,0.17
 Mesen ,33016,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.52,0.36,0.12
 Meulebeke ,37007,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.47,0.4,0.13
 Meulebeke ,37007,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.54,0.36,0.1
 Meulebeke ,37007,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.42,0.42,0.16
 Meulebeke ,37007,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.65,0.3,0.06
 Meulebeke ,37007,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.16,0.42,0.42
 Meulebeke ,37007,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.38,0.4,0.22
 Meulebeke ,37007,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.34,0.46,0.19
 Meulebeke ,37007,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.51,0.38,0.11
 Middelkerke ,35011,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.47,0.38,0.15
 Middelkerke ,35011,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.56,0.32,0.13
 Middelkerke ,35011,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.42,0.42,0.16
 Middelkerke ,35011,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.59,0.3,0.11
 Middelkerke ,35011,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.29,0.4,0.32
 Middelkerke ,35011,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.19,0.39,0.42
 Middelkerke ,35011,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.34,0.43,0.24
 Middelkerke ,35011,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.43,0.42,0.15
 Moerbeke ,44045,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.48,0.43,0.09
 Moerbeke ,44045,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.59,0.33,0.09
 Moerbeke ,44045,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.45,0.46,0.08
 Moerbeke ,44045,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.7,0.25,0.06
 Moerbeke ,44045,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.21,0.44,0.35
 Moerbeke ,44045,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.33,0.42,0.25
 Moerbeke ,44045,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.38,0.46,0.16
 Moerbeke ,44045,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.54,0.38,0.08
 Mol ,13025,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.43,0.42,0.15
 Mol ,13025,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.51,0.38,0.11
 Mol ,13025,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.4,0.45,0.15
 Mol ,13025,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.62,0.28,0.09
 Mol ,13025,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.17,0.46,0.37
 Mol ,13025,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.12,0.42,0.46
 Mol ,13025,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.33,0.45,0.22
 Mol ,13025,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.49,0.38,0.13
 Moorslede ,36012,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.46,0.48,0.06
 Moorslede ,36012,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.57,0.37,0.06
 Moorslede ,36012,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.44,0.49,0.07
 Moorslede ,36012,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.71,0.24,0.05
 Moorslede ,36012,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.21,0.51,0.28
 Moorslede ,36012,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.21,0.49,0.3
 Moorslede ,36012,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.35,0.49,0.16
 Moorslede ,36012,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.52,0.37,0.11
 Mortsel ,11029,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.35,0.44,0.21
 Mortsel ,11029,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.37,0.44,0.2
 Mortsel ,11029,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.35,0.45,0.2
 Mortsel ,11029,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.54,0.36,0.09
 Mortsel ,11029,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.18,0.5,0.32
 Mortsel ,11029,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.2,0.51,0.29
 Mortsel ,11029,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.29,0.45,0.26
 Mortsel ,11029,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.39,0.43,0.18
 Nazareth ,44048,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.37,0.47,0.16
 Nazareth ,44048,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.44,0.42,0.14
 Nazareth ,44048,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.38,0.48,0.14
 Nazareth ,44048,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.57,0.34,0.09
 Nazareth ,44048,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.17,0.45,0.38
 Nazareth ,44048,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.15,0.45,0.4
 Nazareth ,44048,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.31,0.47,0.21
 Nazareth ,44048,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.45,0.41,0.14
 Neerpelt ,72025,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.41,0.42,0.18
 Neerpelt ,72025,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.4,0.46,0.14
 Neerpelt ,72025,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.14,0.48,0.38
 Neerpelt ,72025,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.33,0.46,0.21
 Nevele ,44049,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.35,0.46,0.19
 Nevele ,44049,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.35,0.49,0.16
 Nevele ,44049,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.21,0.5,0.29
 Nevele ,44049,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.3,0.49,0.21
 Niel ,11030,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.46,0.41,0.13
 Niel ,11030,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.51,0.39,0.1
 Niel ,11030,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.47,0.42,0.12
 Niel ,11030,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.63,0.28,0.09
 Niel ,11030,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.17,0.4,0.44
 Niel ,11030,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.32,0.44,0.25
 Niel ,11030,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.4,0.44,0.16
 Niel ,11030,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.53,0.31,0.15
 Nieuwerkerken ,71045,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.45,0.44,0.11
 Nieuwerkerken ,71045,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.5,0.4,0.1
 Nieuwerkerken ,71045,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.45,0.45,0.1
 Nieuwerkerken ,71045,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.62,0.29,0.09
 Nieuwerkerken ,71045,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.16,0.47,0.37
 Nieuwerkerken ,71045,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.17,0.49,0.34
 Nieuwerkerken ,71045,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.39,0.47,0.15
 Nieuwerkerken ,71045,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.53,0.36,0.11
 Nieuwpoort ,38016,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.48,0.39,0.12
 Nieuwpoort ,38016,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.55,0.36,0.09
 Nieuwpoort ,38016,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.47,0.36,0.17
 Nieuwpoort ,38016,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.66,0.28,0.06
 Nieuwpoort ,38016,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.11,0.36,0.53
 Nieuwpoort ,38016,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.24,0.39,0.36
 Nieuwpoort ,38016,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.38,0.4,0.22
 Nieuwpoort ,38016,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.52,0.33,0.15
 Nijlen ,12026,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.4,0.44,0.16
 Nijlen ,12026,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.54,0.34,0.12
 Nijlen ,12026,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.41,0.42,0.17
 Nijlen ,12026,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.64,0.29,0.07
 Nijlen ,12026,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.2,0.44,0.35
 Nijlen ,12026,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.26,0.48,0.26
 Nijlen ,12026,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.36,0.44,0.2
 Nijlen ,12026,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.53,0.34,0.13
 Ninove ,41048,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.48,0.39,0.13
 Ninove ,41048,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.5,0.36,0.14
 Ninove ,41048,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.45,0.43,0.13
 Ninove ,41048,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.58,0.32,0.1
 Ninove ,41048,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.28,0.47,0.25
 Ninove ,41048,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.26,0.49,0.25
 Ninove ,41048,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.35,0.45,0.2
 Ninove ,41048,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.43,0.41,0.16
 Olen ,13029,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.44,0.45,0.11
 Olen ,13029,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.55,0.36,0.1
 Olen ,13029,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.44,0.48,0.08
 Olen ,13029,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.62,0.32,0.06
 Olen ,13029,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.13,0.45,0.42
 Olen ,13029,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.18,0.41,0.42
 Olen ,13029,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.37,0.47,0.16
 Olen ,13029,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.5,0.35,0.15
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.49,0.34,0.17
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2008,0.48,0.39,0.13
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2011,0.52,0.36,0.12
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2014,0.35,0.47,0.19
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.4,0.42,0.17
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.57,0.3,0.13
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2008,0.19,0.43,0.38
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2011,0.19,0.46,0.34
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2014,0.23,0.44,0.33
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.22,0.47,0.31
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.27,0.44,0.3
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2008,0.3,0.42,0.28
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2011,0.36,0.4,0.24
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2014,0.27,0.48,0.25
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.36,0.43,0.22
 Oostende ,35013,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.45,0.37,0.18
 Oosterzele ,44052,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.37,0.49,0.15
 Oosterzele ,44052,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.41,0.44,0.16
 Oosterzele ,44052,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.36,0.47,0.17
 Oosterzele ,44052,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.54,0.39,0.07
 Oosterzele ,44052,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.2,0.48,0.33
 Oosterzele ,44052,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.28,0.46,0.25
 Oosterzele ,44052,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.3,0.49,0.21
 Oosterzele ,44052,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.4,0.42,0.17
 Oostkamp ,31022,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.41,0.43,0.16
