Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Wingene ,37018,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.17,0.22,0.61
 Wingene ,37018,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.14,0.28,0.58
 Wingene ,37018,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.18,0.25,0.57
 Wingene ,37018,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.16,0.23,0.61
 Wommelgem ,11052,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.19,0.24,0.57
 Wommelgem ,11052,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.25,0.32,0.43
 Wommelgem ,11052,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.19,0.26,0.55
 Wommelgem ,11052,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.32,0.3,0.38
 Wortegem-Petegem ,45061,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.16,0.2,0.64
 Wortegem-Petegem ,45061,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.17,0.24,0.59
 Wortegem-Petegem ,45061,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.16,0.19,0.64
 Wortegem-Petegem ,45061,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.19,0.24,0.57
 Wuustwezel ,11053,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.17,0.25,0.59
 Wuustwezel ,11053,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.16,0.21,0.62
 Wuustwezel ,11053,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.19,0.23,0.58
 Wuustwezel ,11053,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.17,0.25,0.58
 Zandhoven ,11054,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.13,0.19,0.68
 Zandhoven ,11054,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.14,0.21,0.65
 Zandhoven ,11054,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.09,0.17,0.74
 Zandhoven ,11054,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.17,0.19,0.64
 Zaventem ,23094,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.21,0.29,0.5
 Zaventem ,23094,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.25,0.33,0.42
 Zaventem ,23094,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.26,0.22,0.52
 Zaventem ,23094,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.3,0.3,0.39
 Zedelgem ,31040,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.17,0.28,0.55
 Zedelgem ,31040,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.23,0.3,0.47
 Zedelgem ,31040,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.2,0.27,0.54
 Zedelgem ,31040,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.26,0.28,0.46
 Zele ,42028,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.35,0.35,0.3
 Zele ,42028,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.19,0.31,0.51
 Zele ,42028,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.33,0.36,0.31
 Zele ,42028,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.19,0.26,0.55
 Zelzate ,43018,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.43,0.3,0.27
 Zelzate ,43018,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.23,0.27,0.5
 Zelzate ,43018,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.48,0.26,0.26
 Zelzate ,43018,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.25,0.22,0.54
 Zemst ,23096,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.16,0.28,0.56
 Zemst ,23096,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.16,0.31,0.53
 Zemst ,23096,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.25,0.26,0.49
 Zemst ,23096,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.26,0.3,0.44
 Zingem ,45057,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.21,0.24,0.56
 Zingem ,45057,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.22,0.21,0.57
 Zoersel ,11055,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.24,0.29,0.47
 Zoersel ,11055,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.24,0.36,0.4
 Zoersel ,11055,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.26,0.27,0.47
 Zoersel ,11055,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.3,0.29,0.41
 Zomergem ,44080,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.15,0.18,0.67
 Zomergem ,44080,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.16,0.18,0.66
 Zonhoven ,71066,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.18,0.28,0.53
 Zonhoven ,71066,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.18,0.35,0.47
 Zonhoven ,71066,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.19,0.31,0.5
 Zonhoven ,71066,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.29,0.34,0.37
 Zonnebeke ,33037,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.14,0.28,0.58
 Zonnebeke ,33037,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.21,0.31,0.48
 Zonnebeke ,33037,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.13,0.24,0.62
 Zonnebeke ,33037,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.25,0.3,0.44
 Zottegem ,41081,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.29,0.32,0.39
 Zottegem ,41081,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.3,0.36,0.35
 Zottegem ,41081,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.33,0.29,0.38
 Zottegem ,41081,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.4,0.32,0.28
 Zoutleeuw ,24130,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.29,0.25,0.46
 Zoutleeuw ,24130,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.24,0.34,0.41
 Zoutleeuw ,24130,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.29,0.25,0.46
 Zoutleeuw ,24130,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.3,0.35,0.35
 Zuienkerke ,31042,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.11,0.17,0.72
 Zuienkerke ,31042,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.11,0.17,0.72
 Zuienkerke ,31042,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.15,0.17,0.68
 Zuienkerke ,31042,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.18,0.19,0.63
 Zulte ,44081,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.11,0.14,0.75
 Zulte ,44081,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.14,0.26,0.61
 Zulte ,44081,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.09,0.22,0.69
 Zulte ,44081,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.18,0.22,0.6
 Zutendaal ,71067,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.2,0.3,0.49
 Zutendaal ,71067,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.19,0.27,0.54
 Zutendaal ,71067,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.25,0.27,0.48
 Zutendaal ,71067,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.19,0.27,0.54
 Zwalm ,45065,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.32,0.28,0.39
 Zwalm ,45065,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.24,0.33,0.43
 Zwalm ,45065,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.33,0.29,0.38
 Zwalm ,45065,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.26,0.25,0.49
 Zwevegem ,34042,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.17,0.31,0.53
 Zwevegem ,34042,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.25,0.31,0.44
 Zwevegem ,34042,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.2,0.23,0.57
 Zwevegem ,34042,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.26,0.34,0.39
 Zwijndrecht ,11056,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.24,0.26,0.51
 Zwijndrecht ,11056,nee,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.15,0.3,0.55
 Zwijndrecht ,11056,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.21,0.25,0.54
 Zwijndrecht ,11056,nee,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.22,0.3,0.48
13 centrumsteden,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.21,0.4,0.4
13 centrumsteden,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.23,0.33,0.44
13 centrumsteden,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2008,0.29,0.28,0.44
13 centrumsteden,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2011,0.27,0.31,0.42
13 centrumsteden,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2014,0.3,0.31,0.39
13 centrumsteden,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.27,0.3,0.43
13 centrumsteden,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.27,0.28,0.45
Gemeenten groter dan 50.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.2,0.4,0.4
Gemeenten groter dan 50.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.23,0.33,0.44
Gemeenten groter dan 50.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.27,0.3,0.43
Gemeenten groter dan 50.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.27,0.28,0.45
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.21,0.26,0.53
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.2,0.27,0.53
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.23,0.25,0.51
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.24,0.26,0.5
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.23,0.28,0.49
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.21,0.3,0.49
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.25,0.26,0.49
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.26,0.28,0.46
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.23,0.3,0.48
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.23,0.31,0.46
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.25,0.27,0.48
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.28,0.29,0.44
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.26,0.31,0.43
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.24,0.32,0.44
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.29,0.27,0.44
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.29,0.29,0.42
Vlaams Gewest,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2017,0.23,0.31,0.46
Vlaams Gewest,/,/,Voldoende consultatie van inwoners (detail),Tevredenheid omgaan met vragen,2020,0.22,0.31,0.47
Vlaams Gewest,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2017,0.26,0.27,0.47
Vlaams Gewest,/,/,Voldoende consultatie van inwoners (detail),Voldoende inspanningen betrekken bewoners bij veranderingen in hun buurt,2020,0.27,0.28,0.45
